Organization,Permit_Adminid,Permit_Name,Facility_Name,Facility.Type,Facility_Status,Locality,mp_hydroid,MP_Name,MP_Type,Intake_Capacity_.MGD.,Source_of_Capacity_Estimate,X1985_Safe_Yield_.MGD.,X2005_Safe_Yield_.MGD.,Exemption_Code,Max_Pre.89_.MGY.,VDH_Total_Pumping_Capacity_.MGD.,X401_Certification_Limit_.MGD.,Max_Pre.89_.MGM.,mp_latitude,mp_longitude,facility_latitude,facility_longitude,X401_certification_comment,rfi_wd_capacity_mgy,final_exempt_propcode,final_exempt_propvalue_mgd
Hidden_for_privacy,66613,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Northampton,448785,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,NA,NA,37.52800556,-75.89355556,NA,0,NA,0
Hidden_for_privacy,66613,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Northampton,448786,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,NA,NA,37.52800556,-75.89355556,NA,0,NA,0
Hidden_for_privacy,66613,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Northampton,448787,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,NA,NA,37.52800556,-75.89355556,NA,0,NA,0
Hidden_for_privacy,69489,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Caroline,60473,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,2,0,0,0,0,38.16444444,-77.16083333,38.151643,-77.157261,NA,133.4,rfi_exempt_wd,0.365479452
Hidden_for_privacy,69489,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Caroline,62064,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,2,0,0,0,0,38.19361111,-77.23083333,38.151643,-77.157261,NA,100.5,rfi_exempt_wd,0.275342466
Hidden_for_privacy,66018,Hidden_for_privacy,Hidden_for_privacy,agriculture,active,Southampton,60424,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,36.765,-77.08805,NA,NA,NA,0,wsp2020_2020,0
Hidden_for_privacy,66018,Hidden_for_privacy,Hidden_for_privacy,agriculture,active,Southampton,60471,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,4,0,0,0,0,36.765,-77.08805,NA,NA,NA,0,wsp2020_2020,0
Hidden_for_privacy,69390,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,New Kent,62072,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,2,0,0,0,0,37.53861111,-76.89305556,37.543617,-76.894794,NA,0,wsp2020_2020,0.010986301
Hidden_for_privacy,70556,Hidden_for_privacy,Hidden_for_privacy,municipal,active,Rockingham,62099,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,296.922,2.59,0,30.411,38.424875,-78.941916,38.41388889,-78.94,NA,0,vdh_pump_capacity_mgd,2.59
Hidden_for_privacy,69019,Hidden_for_privacy,Hidden_for_privacy,irrigation,inactive,Carroll,64953,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,5,0,0,0,0,0.1,0,-99,-99,NA,0,NA,0
Hidden_for_privacy,68971,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Page,59876,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,38.77178,-78.41021,38.770594,-78.407368,NA,0,wsp2020_2020,0
Hidden_for_privacy,68886,Hidden_for_privacy,Hidden_for_privacy,mining,abandoned,Dickenson,64904,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,2,0,0,0,0,37.10361111,-82.52083333,37.10361111,-82.52083333,NA,0,wsp2020_2020,0.179452055
Hidden_for_privacy,70555,Hidden_for_privacy,Hidden_for_privacy,mining,abandoned,Russell,64802,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,36.96666667,-82.22305556,36.96666667,-82.22305556,NA,0,wsp2020_2020,0
Hidden_for_privacy,68619,Hidden_for_privacy,Hidden_for_privacy,mining,active,Dickenson,65566,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,37.0929,-82.3738,36.971574,-82.60475,NA,0,wsp2020_2020,0
Hidden_for_privacy,71180,Hidden_for_privacy,Hidden_for_privacy,municipal,active,Augusta,59384,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,38.191815,-79.405559,38.2020754,-79.0083615,NA,0,wsp2020_2020,0
Hidden_for_privacy,69070,Hidden_for_privacy,Hidden_for_privacy,municipal,active,James City,60076,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,37.3439,-76.7917,37.3375,-76.79583333,NA,0,wsp2020_2020,0
Hidden_for_privacy,69541,Hidden_for_privacy,Hidden_for_privacy,commercial,active,Newport News,59933,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,1,50.79,0,0,12.338,37.18333333,-76.53638889,37.18388889,-76.52888889,NA,365.25,rfi_exempt_wd,1.000684932
Hidden_for_privacy,69328,Hidden_for_privacy,Hidden_for_privacy,irrigation,inactive,Charlotte,63482,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,0.1,0,-99,-99,NA,0,NA,0
Hidden_for_privacy,66563,Hidden_for_privacy,Hidden_for_privacy,agriculture,inactive,Accomack,63892,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,5,0,0,0,0,0.1,0,NA,NA,NA,0,wsp2020_2020,0
Hidden_for_privacy,69059,Hidden_for_privacy,Hidden_for_privacy,irrigation,inactive,Isle of Wight,63843,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,5,0,0,0,0,0.1,0,-99,-99,NA,0,NA,0
Hidden_for_privacy,66044,Hidden_for_privacy,Hidden_for_privacy,agriculture,inactive,Surry,63513,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,0.1,0,NA,NA,NA,0,NA,0
Hidden_for_privacy,69811,Hidden_for_privacy,Hidden_for_privacy,irrigation,inactive,Pittsylvania,59784,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,0.1,0,-99,-99,NA,0,NA,0
Hidden_for_privacy,70025,Hidden_for_privacy,Hidden_for_privacy,irrigation,inactive,Brunswick,61608,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,4,0,0,0,0,36.71777778,-77.93166667,36.710996,-77.937477,NA,0,NA,0
Hidden_for_privacy,70566,Hidden_for_privacy,Hidden_for_privacy,irrigation,inactive,Brunswick,60458,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,4,0,0,0,0,0.1,0,-99,-99,NA,0,NA,0
Hidden_for_privacy,69540,Hidden_for_privacy,Hidden_for_privacy,municipal,active,New Kent,58859,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,1,4754.55,40,0,872.67,37.42972222,-76.89388889,37.42972222,-76.89388889,NA,21915,rfi_exempt_wd,60.04109589
Hidden_for_privacy,68968,Hidden_for_privacy,Hidden_for_privacy,agriculture,active,Mecklenburg,58995,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,36.88916667,-78.70916667,36.617562,-78.286515,NA,0,wsp2020_2020,0
Hidden_for_privacy,68968,Hidden_for_privacy,Hidden_for_privacy,agriculture,active,Mecklenburg,61123,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,36.61583333,-78.27416667,36.617562,-78.286515,NA,0,wsp2020_2020,0
Hidden_for_privacy,68968,Hidden_for_privacy,Hidden_for_privacy,agriculture,active,Mecklenburg,65492,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,36.6178,-78.26525,36.617562,-78.286515,NA,0,wsp2020_2020,0
Hidden_for_privacy,0,Hidden_for_privacy,Hidden_for_privacy,fossilpower,active,NA,462401,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,39.21,-77.465,39.21,-77.465,NA,0,NA,0
Hidden_for_privacy,71047,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,King William,60510,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,2,0,0,0,0,0.99,-0.99,37.718,-77.230651,NA,0,wsp2020_2020,0
Hidden_for_privacy,71047,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,King William,62159,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,2,0,0,0,0,0.99,-0.99,37.718,-77.230651,NA,0,wsp2020_2020,0
Hidden_for_privacy,71047,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,King William,65638,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,NA,NA,37.718,-77.230651,NA,0,wsp2020_2020,0
Hidden_for_privacy,69900,Hidden_for_privacy,Hidden_for_privacy,irrigation,inactive,Pittsylvania,63690,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,0.1,0,-99,-99,NA,0,NA,0
Hidden_for_privacy,70439,Hidden_for_privacy,Hidden_for_privacy,irrigation,inactive,Pittsylvania,64031,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,5,0,0,0,0,0.1,0,-99,-99,NA,0,NA,0
Hidden_for_privacy,70195,Hidden_for_privacy,Hidden_for_privacy,commercial,active,Petersburg,64419,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,37.194001,-77.390163,37.19027778,-77.39583333,NA,0,wsp2020_2020,0.007833863
Hidden_for_privacy,68700,Hidden_for_privacy,Hidden_for_privacy,commercial,active,Prince William,68384,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,NA,NA,38.840278,-77.642222,NA,0,wsp2020_2020,0
Hidden_for_privacy,71519,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Dinwiddie,65069,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,37.113891,-77.570297,37.115117,-77.577415,NA,0,wsp2020_2020,0
Hidden_for_privacy,71044,Hidden_for_privacy,Hidden_for_privacy,irrigation,inactive,Carroll,64962,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,0.1,0,-99,-99,NA,0,wsp2020_2020,0
Hidden_for_privacy,71291,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Pittsylvania,59987,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,4,0,0,0,0,0.1,0,36.822446,-79.522448,NA,0,wsp2020_2020,0
Hidden_for_privacy,71291,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Pittsylvania,60835,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,4,0,0,0,0,0.1,0,36.822446,-79.522448,NA,0,wsp2020_2020,0
Hidden_for_privacy,71291,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Pittsylvania,64053,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,4,0,0,0,0,0.1,0,36.822446,-79.522448,NA,0,wsp2020_2020,0
Hidden_for_privacy,71291,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Pittsylvania,64587,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,99,-99,36.822446,-79.522448,NA,0,wsp2020_2020,0
Hidden_for_privacy,71291,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Pittsylvania,65435,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,NA,NA,36.822446,-79.522448,NA,0,wsp2020_2020,0
Hidden_for_privacy,69904,Hidden_for_privacy,Hidden_for_privacy,mining,active,Hanover,62844,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,6.2,0,0,2.2,37.87666667,-77.51333333,37.882528,-77.5091069,NA,0,pre_89_mgm,0.070967742
Hidden_for_privacy,69904,Hidden_for_privacy,Hidden_for_privacy,mining,active,Hanover,63867,Hidden_for_privacy,Surface Water Intake,6.55,VWUDS Form,0,0,1,121.642,0,0,16.399,37.88083333,-77.50944444,37.882528,-77.5091069,NA,0,intake_capacity_mgd,6.55
Hidden_for_privacy,71474,Hidden_for_privacy,Hidden_for_privacy,irrigation,inactive,Orange,63454,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,0.1,0,-99,-99,NA,0,NA,0
Hidden_for_privacy,69379,Hidden_for_privacy,Hidden_for_privacy,irrigation,inactive,Rockingham,63471,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,0.1,0,-99,-99,NA,0,NA,0
Hidden_for_privacy,66622,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Accomack,63092,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,37.60472222,-75.83472222,37.6016395,-75.82614273,NA,0,wsp2020_2020,0.030896249
Hidden_for_privacy,66622,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Accomack,232281,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,37.60178825,-75.82611322,37.6016395,-75.82614273,NA,0,wsp2020_2020,0.075520113
Hidden_for_privacy,70622,Hidden_for_privacy,Hidden_for_privacy,manufacturing,inactive,Charlotte,61674,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,28.99,0,0,2.82,36.99722222,-78.59444444,36.99722222,-78.59444444,NA,0,pre_89_mgm,0.090967742
Hidden_for_privacy,70622,Hidden_for_privacy,Hidden_for_privacy,manufacturing,inactive,Charlotte,61675,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,18.228,0,0,1.984,36.99722222,-78.59444444,36.99722222,-78.59444444,NA,0,pre_89_mgm,0.064
Hidden_for_privacy,68914,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Accomack,68420,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,37.563294,-75.844427,37.571611,-75.847968,NA,0,wsp2020_2020,0
Hidden_for_privacy,69937,Hidden_for_privacy,Hidden_for_privacy,irrigation,inactive,Nelson,63463,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,0.1,0,-99,-99,NA,0,NA,0
Hidden_for_privacy,69654,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Rockingham,64561,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,38.39865,-78.94863,38.407284,-78.946857,NA,0,wsp2020_2020,0
Hidden_for_privacy,69262,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Accomack,65320,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,37.84,-75.52638889,37.9697604,-75.4631533,NA,0,wsp2020_2020,0.140290861
Hidden_for_privacy,69262,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Accomack,65321,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,1,0,0,0,0,37.95583333,-75.48638889,37.9697604,-75.4631533,NA,0,wsp2020_2020,0.035890335
Hidden_for_privacy,69262,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Accomack,65322,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,1,0,0,0,0,37.84194444,-75.53666667,37.9697604,-75.4631533,NA,0,wsp2020_2020,0.143348973
Hidden_for_privacy,69262,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Accomack,65323,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,37.84194444,-75.53666667,37.9697604,-75.4631533,NA,0,wsp2020_2020,0.047740517
Hidden_for_privacy,69262,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Accomack,65324,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,37.84194444,-75.53666667,37.9697604,-75.4631533,NA,0,wsp2020_2020,0.051563156
Hidden_for_privacy,69262,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Accomack,65325,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,1,0,0,0,0,37.96333333,-75.47722222,37.9697604,-75.4631533,NA,0,wsp2020_2020,0.176860777
Hidden_for_privacy,69262,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Accomack,65326,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,1,0,0,0,0,38.00083333,-75.44666667,37.9697604,-75.4631533,NA,0,wsp2020_2020,0.107798428
Hidden_for_privacy,69262,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Accomack,65327,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,1,0,0,0,0,37.97,-75.44138889,37.9697604,-75.4631533,NA,0,wsp2020_2020,0.121942193
Hidden_for_privacy,69262,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Accomack,65328,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,1,0,0,0,0,37.96805556,-75.46277778,37.9697604,-75.4631533,NA,0,wsp2020_2020,0.082484061
Hidden_for_privacy,69262,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Accomack,65329,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,37.96,-75.46583333,37.9697604,-75.4631533,NA,0,wsp2020_2020,0.19368039
Hidden_for_privacy,69262,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Accomack,65330,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,1,0,0,0,0,37.94694444,-75.49555556,37.9697604,-75.4631533,NA,0,wsp2020_2020,0.090384182
Hidden_for_privacy,69262,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Accomack,65331,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,1,0,0,0,0,38.00055556,-75.52888889,37.9697604,-75.4631533,NA,0,wsp2020_2020,0.04574425
Hidden_for_privacy,69262,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Accomack,65332,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,4,0,0,0,0,37.9525,-75.48361111,37.9697604,-75.4631533,NA,0,wsp2020_2020,0.052115315
Hidden_for_privacy,69262,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Accomack,65333,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,1,0,0,0,0,37.98666667,-75.46,37.9697604,-75.4631533,NA,0,wsp2020_2020,0.096457931
Hidden_for_privacy,66559,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Accomack,63856,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,5,0,0,0,0,0.1,0,37.8343231,-75.5765901,NA,0,wsp2020_2020,0
Hidden_for_privacy,66559,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Accomack,63882,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,5,0,0,0,0,0.1,0,37.8343231,-75.5765901,NA,0,wsp2020_2020,0
Hidden_for_privacy,66559,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Accomack,63978,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,5,0,0,0,0,0.1,0,37.8343231,-75.5765901,NA,0,wsp2020_2020,0
Hidden_for_privacy,69879,Hidden_for_privacy,Hidden_for_privacy,municipal,active,Scott,65010,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,1,0,0,0,0,36.71722,-82.7944,36.7125,-82.79638889,NA,0,wsp2020_2020,0
Hidden_for_privacy,69879,Hidden_for_privacy,Hidden_for_privacy,municipal,active,Scott,65198,Hidden_for_privacy,Surface Water Intake,0,NA,0.49,0.49,1,70.648,2.016,0,6.309,36.711944,-82.796944,36.7125,-82.79638889,NA,36.525,vdh_pump_capacity_mgd,2.016
Hidden_for_privacy,70845,Hidden_for_privacy,Hidden_for_privacy,manufacturing,active,Prince William,59008,Hidden_for_privacy,Surface Water Intake,0.085,VWUDS Form,0,0,1,4.665,0,0,0.5,38.56694444,-77.32111111,38.56722222,-77.32111111,NA,0,intake_capacity_mgd,0.085
Hidden_for_privacy,70433,Hidden_for_privacy,Hidden_for_privacy,manufacturing,active,Henry,59967,Hidden_for_privacy,Surface Water Intake,50,VWUDS Form,0,0,1,16569,0,0,1857,36.66194444,-79.89722222,36.66305556,-79.89361111,NA,0,pre_89_mgm,59.90322581
Hidden_for_privacy,70088,Hidden_for_privacy,Hidden_for_privacy,irrigation,inactive,Prince William,60312,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,38.71583333,-77.51416667,38.747601,-77.617304,NA,0,NA,0
Hidden_for_privacy,70088,Hidden_for_privacy,Hidden_for_privacy,irrigation,inactive,Prince William,63676,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,38.75444444,-77.61333333,38.747601,-77.617304,NA,0,NA,0
Hidden_for_privacy,70328,Hidden_for_privacy,Hidden_for_privacy,irrigation,inactive,Suffolk,60737,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,36.67861111,-76.74833333,36.67972222,-76.745,NA,0,wsp2020_2020,0
Hidden_for_privacy,70328,Hidden_for_privacy,Hidden_for_privacy,irrigation,inactive,Suffolk,63797,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,5,0,0,0,0,36.67972222,-76.745,36.67972222,-76.745,NA,0,wsp2020_2020,0
Hidden_for_privacy,70328,Hidden_for_privacy,Hidden_for_privacy,irrigation,inactive,Suffolk,63859,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,5,0,0,0,0,0.1,0,36.67972222,-76.745,NA,0,wsp2020_2020,0
Hidden_for_privacy,70328,Hidden_for_privacy,Hidden_for_privacy,irrigation,inactive,Suffolk,63987,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,5,0,0,0,0,0.1,0,36.67972222,-76.745,NA,0,wsp2020_2020,0
Hidden_for_privacy,70785,Hidden_for_privacy,Hidden_for_privacy,municipal,active,Bedford County,64197,Hidden_for_privacy,Surface Water Intake,0.16,VWUDS Form,0,0,1,10.461,0,0,1.778,37.47861111,-79.27083333,37.47861111,-79.27055556,NA,0,intake_capacity_mgd,0.16
Hidden_for_privacy,70127,Hidden_for_privacy,Hidden_for_privacy,commercial,active,Norfolk,61614,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,1,14.55,0,0,3.2,36.92083333,-76.15,36.92083333,-76.15,NA,525.96,rfi_exempt_wd,1.440986301
Hidden_for_privacy,70019,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Westmoreland,59307,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,2,0,0,0,0,38.1025,-76.969167,38.183053,-77.019652,NA,0,wsp2020_2020,0
Hidden_for_privacy,70019,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Westmoreland,60425,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,4,0,0,0,0,38.11333333,-76.96166667,38.183053,-77.019652,NA,0,wsp2020_2020,0
Hidden_for_privacy,70019,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Westmoreland,60470,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,4,0,0,0,0,38.11722222,-76.96916667,38.183053,-77.019652,NA,0,wsp2020_2020,0
Hidden_for_privacy,70019,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Westmoreland,62039,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,4,0,0,0,0,38.115,-76.96527778,38.183053,-77.019652,NA,0,wsp2020_2020,0
Hidden_for_privacy,70019,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Westmoreland,62121,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,4,0,0,0,0,38.111,-76.998,38.183053,-77.019652,NA,0,wsp2020_2020,0
Hidden_for_privacy,70019,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Westmoreland,62122,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,4,0,0,0,0,38.1025,-76.9691167,38.183053,-77.019652,NA,0,wsp2020_2020,0
Hidden_for_privacy,70019,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Westmoreland,64406,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,38.111,-76.998,38.183053,-77.019652,NA,0,wsp2020_2020,0
Hidden_for_privacy,70019,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Westmoreland,65661,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,38.115,-76.965,38.183053,-77.019652,NA,0,wsp2020_2020,0
Hidden_for_privacy,70019,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Westmoreland,65663,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,38.111,-76.998,38.183053,-77.019652,NA,0,wsp2020_2020,0
Hidden_for_privacy,69466,Hidden_for_privacy,Hidden_for_privacy,commercial,active,Hampton,90450,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,37.090769,-76.369846,37.092649,-76.370444,NA,0,wsp2020_2020,0.008821918
Hidden_for_privacy,71498,Hidden_for_privacy,Hidden_for_privacy,irrigation,inactive,Pittsylvania,58756,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,0.1,0,-99,-99,NA,0,NA,0
Hidden_for_privacy,69347,Hidden_for_privacy,Hidden_for_privacy,fossilpower,active,Buckingham,65210,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,37.70611111,-78.28861111,37.70611111,-78.28861111,NA,0,vwp_mgy,10.43835616
Hidden_for_privacy,409493,Hidden_for_privacy,Hidden_for_privacy,fossilpower,active,Buckingham,65210,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,37.70611111,-78.28861111,37.70611111,-78.28861111,NA,0,vwp_mgy,10.43835616
Hidden_for_privacy,69928,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Accomack,60327,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,4,0,0,0,0,37.58361111,-75.81777778,37.584584,-75.8210457,NA,0,wsp2020_2020,0.002493151
Hidden_for_privacy,66401,Hidden_for_privacy,Hidden_for_privacy,commercial,active,Accomack,65252,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,37.65444444,-75.82027778,37.6553019,-75.8197846,NA,0,wsp2020_2020,0
Hidden_for_privacy,71151,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Northampton,60161,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,37.365347,-75.952646,37.365347,-75.952646,NA,0,wsp2020_2020,0.111688464
Hidden_for_privacy,0,Hidden_for_privacy,Hidden_for_privacy,municipal,proposed,Rockingham,454961,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,36.486847,-79.759239,36.486847,-79.759239,NA,0,NA,0
Hidden_for_privacy,69251,Hidden_for_privacy,Hidden_for_privacy,irrigation,inactive,Amelia,62449,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,13.48,0,0,3.24,37.48222222,-77.95888889,37.4822222,-77.958888,NA,0,pre_89_mgm,0.104516129
Hidden_for_privacy,66529,Hidden_for_privacy,Hidden_for_privacy,agriculture,active,Accomack,62696,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,5,0,0,0,0,37.82055556,-75.61527778,37.82011111,-75.60997222,NA,0,wsp2020_2020,0
